apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status
5486006021,"6005 E DELPHI ST",90042,R1-1-HCR,"4,282.9 (sq ft)","1,152.0 (sq ft)",1,
5220019018,"2940 N HOLLISTER AVE",90032,R1-1,"5,647.2 (sq ft)","1,211.0 (sq ft)",1,
5131016015,"1050 E 22ND ST",90011,[Q]R4-1,"5,792.2 (sq ft)","3,788.0 (sq ft)",2,
4377037014,"10860 W VIA VERONA",90077,RE15-1-H-HCR,"12,520.6 (sq ft)","3,592.0 (sq ft)",1,
2707001047,"20508 W EDGEWOOD CT",91311,[T]RE11-1,"13,330.2 (sq ft)",,,
5006011017,"5407 S 10TH AVE",90043,R1-1,"7,500.4 (sq ft)","1,244.0 (sq ft)",1,
4116025007,"426 E TALBERT ST",90293,R1-1,"6,000.4 (sq ft)","2,132.0 (sq ft)",1,
7420003025,"1307 N LAGOON AVE",90744,R1-1XL-O-CUGU,"5,547.9 (sq ft)","1,648.0 (sq ft)",1,
4384017007,"9648 W YOAKUM DR",90210,RE15-1-H-HCR,"15,340.5 (sq ft)","1,300.0 (sq ft)",1,
4405040018,"242 S CARMELINA AVE",90049,RS-1,"8,831.2 (sq ft)","3,418.0 (sq ft)",1,
2717006003,"11113 N CABRIOLE AVE",91326,RE11-1,"11,037.7 (sq ft)","2,168.0 (sq ft)",1,
5304008028,"965 E MONTECITO DR",90031,[Q]R1-1D-HCR,"5,620.5 (sq ft)","1,416.0 (sq ft)",1,
5177030006,"2725 E FOLSOM ST",90033,R2-1-CUGU,"5,849.4 (sq ft)","1,228.0 (sq ft)",1,
2033021003,"24331 W CALVERT ST",91367,RS-1,"8,040.5 (sq ft)","1,570.0 (sq ft)",1,
4006034008,"3456 W 71ST ST",90043,R3-1,"5,040.6 (sq ft)","1,336.0 (sq ft)",1,
4318009018,"10560 W ESTHER AVE",90064,R1-1-O,"7,602.0 (sq ft)","2,263.0 (sq ft)",1,
4380029005,"2240 N LATIMER LANE",90077,RE40-1-HCR,"2,531.4 (sq ft)",,,
5442004001,"2135 W SAN FERNANDO ROAD",90065,[Q]MR1-1-CDO-RIO,"14,399.0 (sq ft)","3,476.0 (sq ft)",0,
2644015024,"14276 W GAGER ST",91331,R1-1,"6,012.1 (sq ft)","1,531.0 (sq ft)",1,
2510007017,"13572 N KISMET AVE",91342,R1-1,"5,590.0 (sq ft)","1,672.0 (sq ft)",1,
5053017021,"2937 S LA SALLE AVE",90018,R1R3-O-CPIO,"3,750.7 (sq ft)","1,780.0 (sq ft)",1,
2027049032,"24127 W LANCE PL",91307,RE11-1-H,"11,003.6 (sq ft)","3,120.0 (sq ft)",1,
5127034020,,,RD2-1,"1,272.9 (sq ft)","1,603.0 (sq ft)",1,
5064008028,,,C2-1VL-CPIO,"3,256.1 (sq ft)","2,044.0 (sq ft)",0,
4250017035,"3348 S COLBERT AVE",90066,R1V2,"7,241.6 (sq ft)","1,824.0 (sq ft)",1,
5562002004,"8574 W LOOKOUT MOUNTAIN AVE",90046,R1-1-HCR,"2,500.0 (sq ft)","1,746.0 (sq ft)",1,
2871012012,"11411 N EDENBERG AVE",91326,RE9-1-H,"7,647.8 (sq ft)","1,633.0 (sq ft)",1,
2121002003,"7246 N LINDLEY AVE",91335,R1-1,"5,248.8 (sq ft)","1,914.0 (sq ft)",1,
5002006006,"1237 W 54TH ST",90037,R2-1-CPIO,"5,188.0 (sq ft)","1,521.0 (sq ft)",1,
7415010018,"1216 N RONAN AVE",90744,R1-1XL-O-CUGU,"5,334.4 (sq ft)","324.0 (sq ft)",1,
5517005013,"151 N OXFORD AVE",90004,R4-1,"7,162.7 (sq ft)","2,543.0 (sq ft)",1,
4008003004,"6564 S 3RD AVE",90043,R1-1,"4,803.8 (sq ft)","1,216.0 (sq ft)",1,
5081025012,"972 1-12 S WILTON PL",90019,R3-1,"6,837.3 (sq ft)","6,840.0 (sq ft)",8,
5116011022,"1415 E 41ST PL",90011,R2-1,"4,828.9 (sq ft)","420.0 (sq ft)",1,
7562021021,"1856 W PALACIOS DR",90732,R1-1XL,"7,676.2 (sq ft)","1,771.0 (sq ft)",1,
5473039002,,,RD2-1,"2,006.3 (sq ft)","600.0 (sq ft)",1,
2153028004,"6055 N SHIRLEY AVE",91356,RA-1,"23,397.9 (sq ft)","1,722.0 (sq ft)",1,
2114015007,"7336 N DELCO AVE",91306,RS-1,"7,499.7 (sq ft)","1,720.0 (sq ft)",1,
5422019021,"2152 W EWING ST",90039,R2-1VL,"7,490.6 (sq ft)","986.0 (sq ft)",1,
5475011015,"985 N EL PASO DR",90042,R1-1-HCR,"7,506.0 (sq ft)","670.0 (sq ft)",1,
2362018064,"12813 W MILBANK ST",91604,R1-1-RIO,"5,750.7 (sq ft)","2,177.0 (sq ft)",1,
5592007043,"3600 N LOWRY ROAD",90027,R1-1,"7,830.7 (sq ft)","1,944.0 (sq ft)",1,
2377010015,"11425 W CANTON DR",91604,RE15-1-H,"26,355.4 (sq ft)","3,060.0 (sq ft)",1,
5477008013,"4948 E BUCHANAN ST",90042,R1-1-HCR,"5,396.4 (sq ft)","1,571.0 (sq ft)",1,
2373007004,,,C2-1VL,"123.6 (sq ft)","1,939.0 (sq ft)",0,
2233025004,"16138 W GILMORE ST",91406,R1-1-RIO,"6,321.9 (sq ft)","1,200.0 (sq ft)",1,
5120027006,"822 1/2 E 32ND ST",90011,RD2-1,"5,302.9 (sq ft)","1,225.0 (sq ft)",1,
6070008022,"11023 S COMPTON AVE",90059,[Q]R4-1,"3,609.6 (sq ft)","760.0 (sq ft)",1,
5127003014,"2016 1/2 S TRINITY ST",90011,R3-1-O,"13,957.0 (sq ft)","2,316.0 (sq ft)",1,
5021012035,"4178 S LA SALLE AVE",90062,R1-1,"5,440.2 (sq ft)","3,067.0 (sq ft)",1,
5083005010,"1002 S LONGWOOD AVE",90019,R1-1-O,"8,749.5 (sq ft)","2,166.0 (sq ft)",1,
6050008021,"625 E 94TH ST",90002,R1-1,"5,053.9 (sq ft)","1,168.0 (sq ft)",1,
4311008007,"3033 S BEVERLY DR",90034,R1V2,"5,000.1 (sq ft)","797.0 (sq ft)",1,
5312024058,"678 E MILFORD ST",90042,[Q]R1-1D-HCR,"4,464.4 (sq ft)","3,158.0 (sq ft)",1,
5577022001,"2937 N LAKERIDGE DR",90068,RE15-1-H-HCR,"12,599.8 (sq ft)","2,148.0 (sq ft)",1,
5042009002,"2110 W 37TH PL",90018,R1-1-HPOZ,"2,000.1 (sq ft)","617.0 (sq ft)",1,
5592019009,"4217 W CROMWELL AVE",90027,RS-1,"8,959.1 (sq ft)","1,574.0 (sq ft)",1,
2178023019,"19501 W GREENBRIAR DR",91356,RA-1-H,"16,181.1 (sq ft)","2,516.0 (sq ft)",1,
5170019003,"2767 E OLYMPIC BLVD",90023,C2-1-CUGU,"6,500.1 (sq ft)","12,000.0 (sq ft)",0,
5536003016,"5526 W LA MIRADA AVE",90038,R3-1,"7,500.4 (sq ft)","7,632.0 (sq ft)",20,
5110028011,"317 1/2 W 52ND PL",90037,RD2-1,"4,998.5 (sq ft)","3,936.0 (sq ft)",4,
5178021015,"3125 E SIDE BLVD",90063,R2-1-CUGU,"3,250.0 (sq ft)","929.0 (sq ft)",1,
4313016037,"9603 W VENICE BLVD",90232,MU(EC),"4,377.0 (sq ft)","5,349.0 (sq ft)",0,
2157003076,"18347 W COLLINS ST",91356,R3-1,"41,603.3 (sq ft)","34,374.0 (sq ft)",38,
2623021007,"9952 N HADDON AVE",91331,R1-1-CUGU,"7,218.0 (sq ft)","1,476.0 (sq ft)",1,
2355003019,"11809 W HESBY ST",91607,R1-1,"8,119.9 (sq ft)","1,523.0 (sq ft)",1,
4412007022,"747 N VIA DE LA PAZ",90272,R1H1,"8,300.1 (sq ft)","5,006.0 (sq ft)",0,
2171016065,,,R1-1,"50.6 (sq ft)","1,944.0 (sq ft)",1,
2558004013,"7749 W WYNGATE ST",91042,C2-1VL,"3,078.7 (sq ft)","5,740.0 (sq ft)",1,
2615018022,"14547 W FOX ST",91345,RS-1,"16,834.9 (sq ft)","994.0 (sq ft)",1,
5057014020,"2745 S HARCOURT AVE",90016,R2-1,"5,200.9 (sq ft)","1,054.0 (sq ft)",1,
2184049012,"3800 N ALONZO AVE",91316,RA-1,"17,501.1 (sq ft)","3,965.0 (sq ft)",1,
5419020003,"1926 W SCOTT AVE",90026,C2-1L,"3,383.9 (sq ft)","1,856.0 (sq ft)",2,
2638001043,"8532 N VAN NUYS BLVD",91402,[Q]C2-1-CDO,"5,442.5 (sq ft)","4,150.0 (sq ft)",0,
4113023017,"7931 S NARDIAN WAY",90045,R1-1,"6,262.9 (sq ft)","1,280.0 (sq ft)",1,
5040007026,"1259 1/2 W 36TH PL",90007,RD1.5-1-CPIO,"3,375.9 (sq ft)","2,010.0 (sq ft)",2,
2505018039,"12885 N DE GARMO AVE",91342,R1-1,"6,781.4 (sq ft)","1,437.0 (sq ft)",1,
2820015029,"18900 W KILLOCH WAY",91326,RS-1,"7,505.9 (sq ft)","2,206.0 (sq ft)",1,
4382017003,"9924 W LIEBE DR",90210,RE40-1-H-HCR,"60,785.4 (sq ft)","3,117.0 (sq ft)",1,
2822024009,"11734 N SEMINOLE CIR",91326,RE11-1-H,"14,207.6 (sq ft)","2,341.0 (sq ft)",1,
2210014017,"8140 N WILLIS AVE",91402,R1-1,"6,239.8 (sq ft)","1,471.0 (sq ft)",1,
5135032005,"1418 S TOBERMAN ST",90015,RD1.5-1-HPOZ,"7,343.3 (sq ft)","1,284.0 (sq ft)",3,
2701039018,"20137 W VIA CELLINI",91326,RE11-1-H,"11,314.1 (sq ft)","4,721.0 (sq ft)",1,
2555036021,"10715 N FLORALITA AVE",91040,R1-1-RFA,"6,249.6 (sq ft)","1,364.0 (sq ft)",1,
5068024010,"1637 S ORANGE GROVE AVE",90019,R1R3-RG-O,"6,377.0 (sq ft)","1,056.0 (sq ft)",1,
4104012013,"5900 W 75TH ST",90045,R1-1,"7,998.3 (sq ft)","1,303.0 (sq ft)",1,
5563002020,"9013 W CRESCENT DR",90046,R1-1-HCR,"2,737.7 (sq ft)",,,
2677006021,"9801 N ODESSA AVE",91343,RS-1,"7,646.6 (sq ft)","2,099.0 (sq ft)",1,
2107012052,"20243 W INGOMAR ST",91306,R1-1,"5,570.7 (sq ft)","3,238.0 (sq ft)",1,
5567013031,"2012 N STANLEY HILLS DR",90046,R1-1-HCR,"3,000.0 (sq ft)",,,
5684014047,"4237 W AVENUE 40",90065,R1-1-CDO,"6,780.0 (sq ft)","1,407.0 (sq ft)",1,
2733019037,"17458 W CHATSWORTH ST",91344,C1-1XL,"6,041.7 (sq ft)","46,706.0 (sq ft)",54,
5309009030,"4525 N RICHARD DR",90032,[Q]R1-1D-HCR,"6,189.5 (sq ft)","1,591.0 (sq ft)",1,
2701070024,"11549 N SASSARI LANE",91326,[T]RZ4-1,"7,917.2 (sq ft)","3,195.0 (sq ft)",1,
5002022019,"1025 W 56TH ST",90037,R2-1-CPIO,"5,114.2 (sq ft)","1,710.0 (sq ft)",1,
7442036021,"27705 S STONEHURST LANE",90732,PVSP,"7,589.5 (sq ft)","2,272.0 (sq ft)",1,
2715033022,"11240 N CHIMINEAS AVE",91326,RE11-1,"11,295.9 (sq ft)","2,436.0 (sq ft)",1,
5685022002,"2054 W ESCARPA DR",90041,R1-1-HCR,"2,929.5 (sq ft)",,,
5406028010,"900 1-10 W COLLEGE ST",90012,"[LM2-MU2-5] [RG1-FA] [CPIO]","6,808.2 (sq ft)","8,054.0 (sq ft)",8,
5304014001,"815 E MONTECITO DR",90031,[Q]R1-1D-HCR,"7,302.2 (sq ft)","972.0 (sq ft)",1,
2623023010,"12883 W KAMLOOPS ST",91331,R1-1-CUGU,"6,763.7 (sq ft)","1,064.0 (sq ft)",1,
2161023026,"18310 W SAGE LANE",91356,R1-1,"7,651.3 (sq ft)","4,015.0 (sq ft)",1,
6048007016,"9721 S ANTWERP ST",90002,R1-1,"3,484.0 (sq ft)","912.0 (sq ft)",1,
7346007012,"21915 S NORMANDIE AVE",90501,R2-1,"8,830.0 (sq ft)","1,232.0 (sq ft)",1,
2149001020,"6410 N CANOGA AVE",91367,(WC)DOWNTOWN-SN,"204,807.1 (sq ft)","53,367.0 (sq ft)",0,
2510012038,"13415 N ELDRIDGE AVE",91342,R1-1,"5,045.6 (sq ft)","1,360.0 (sq ft)",1,
2358001015,"13129 W HARTSOOK ST",91423,R1-1,"6,886.0 (sq ft)","1,661.0 (sq ft)",1,
2045011012,"23816 W BESSEMER ST",91367,RS-1,"7,503.3 (sq ft)","1,888.0 (sq ft)",1,
2607004013,"17116 W BARNESTON ST",91344,RS-1,"11,336.7 (sq ft)","1,552.0 (sq ft)",1,
4005011013,"5950 S 8TH AVE",90043,R1-1,"4,800.0 (sq ft)","1,402.0 (sq ft)",1,
2423030050,"10658 W CHIQUITA ST",91602,R1-1-RIO,"5,028.2 (sq ft)","2,969.0 (sq ft)",1,
5522031008,"4723 W OAKWOOD AVE",90004,R3-1,"7,255.8 (sq ft)","2,318.0 (sq ft)",2,
6048025013,,,R2-1,"3,326.3 (sq ft)","1,259.0 (sq ft)",1,
7459005001,"1414 W 13TH ST",90732,R1-1XL,"4,085.5 (sq ft)","954.0 (sq ft)",1,
5070013003,"4854 W PICO BLVD",90019,C2-1-O,"630,531.8 (sq ft)","45,344.0 (sq ft)",0,
5453002046,"2658 1/2 E ALICE ST",90065,RD3-1-CDO-RIO,"6,531.7 (sq ft)","1,211.0 (sq ft)",2,
5174019018,"308 1/2 S BOYLE AVE",90033,[Q]R4-1-RIO-CUGU,"7,003.1 (sq ft)","10,132.0 (sq ft)",20,
2032025010,"6460 N ELLENVIEW AVE",91307,RE11-1,"11,695.7 (sq ft)","2,709.0 (sq ft)",1,
4370004026,"801 N STONE CANYON ROAD",90077,RE40-1-H-HCR,"46,695.0 (sq ft)","6,051.0 (sq ft)",1,
5142012030,"1614 1-12 W WILSHIRE BLVD",90017,C4-2,"6,145.2 (sq ft)","26,820.0 (sq ft)",0,
2362019016,"12836 W HORTENSE ST",91604,R1-1-RIO,"22,091.7 (sq ft)","3,432.0 (sq ft)",1,
5408032010,"827 N NORTH BROADWAY",90012,"[MN1-MK1-5] [CX1-FA] [CPIO]","6,740.5 (sq ft)","2,200.0 (sq ft)",0,
2178021041,"4401 N VANALDEN AVE",91356,RA-1,"11,613.6 (sq ft)","3,481.0 (sq ft)",1,
5116002025,"4169 S ASCOT AVE",90011,R2-1,"5,187.0 (sq ft)","1,116.0 (sq ft)",1,
5431016005,"2183 N KENILWORTH AVE",90039,R1-1VL,"5,043.4 (sq ft)","2,404.0 (sq ft)",1,
5128015039,,,R3-1,"6,641.8 (sq ft)","1,056.0 (sq ft)",0,
4423022015,"941 N KAGAWA ST",90272,R1V1,"6,499.0 (sq ft)","2,853.0 (sq ft)",1,
5049010027,,,R2-1,"2,600.1 (sq ft)","1,302.0 (sq ft)",1,
2167006014,"21331 W LOPEZ ST",91364,R1-1,"6,245.5 (sq ft)","1,024.0 (sq ft)",1,
5013013004,"4425 S CRENSHAW BLVD",90008,C2-2D-SP,"3,439.8 (sq ft)","1,242.0 (sq ft)",3,
5111007002,"312 W 42ND ST",90037,C2-1-CPIO,"2,006.9 (sq ft)","2,384.0 (sq ft)",2,
2632021019,"8517 N CAYUGA AVE",91352,[T][Q]MR1-1VL-CUGU,"7,419.7 (sq ft)","940.0 (sq ft)",1,
5043009006,"5426 W WESTHAVEN ST",90016,RD1.5-1,"5,056.4 (sq ft)","1,252.0 (sq ft)",1,
5518010034,"3921 W 1ST ST",90004,R3-1,"7,321.2 (sq ft)","7,680.0 (sq ft)",10,
2287006030,"17010 W ENCINO HILLS DR",91436,RE15-1-H,"10,819.2 (sq ft)","3,195.0 (sq ft)",1,
2237007023,"14127 W LEMAY ST",91405,R1-1-HPOZ,"7,495.3 (sq ft)","1,981.0 (sq ft)",1,
2384001011,"3908 N FAIRWAY AVE",91604,R1-1,"12,382.7 (sq ft)","4,044.0 (sq ft)",1,
4232026042,"12209 W CULVER BLVD",90066,RD2-1,"2,503.1 (sq ft)","2,679.0 (sq ft)",1,
4359004019,"465 S DALEHURST AVE",90024,R1-1,"4,050.6 (sq ft)","4,343.0 (sq ft)",1,
6037008023,"9107 S DALTON AVE",90047,R1-1,"6,748.1 (sq ft)","1,110.0 (sq ft)",1,
4423001017,"1111 N CHARM ACRES PL",90272,R1V1,"5,986.1 (sq ft)","2,287.0 (sq ft)",1,
2508010024,"14073 W AZTEC ST",91342,R1-1,"7,407.3 (sq ft)","1,107.0 (sq ft)",1,
2119007004,"18147 W COHASSET ST",91335,R1-1,"6,317.7 (sq ft)","1,628.0 (sq ft)",1,
4230027007,"4250 S BEETHOVEN ST",90066,R1-1,"4,400.4 (sq ft)","1,497.0 (sq ft)",1,
2538017023,"11053 W FENWAY ST",91352,RA-1-K,"9,063.4 (sq ft)","836.0 (sq ft)",1,
6011013042,"511 E 66TH ST",90003,R2-1,"5,401.1 (sq ft)","2,353.0 (sq ft)",4,
2137007006,"7018 N COZYCROFT AVE",91306,RS-1-RIO,"7,586.8 (sq ft)","1,342.0 (sq ft)",1,
2822009011,"11767 N PORTER VALLEY DR",91326,RE11-1-H,"9,422.8 (sq ft)","2,276.0 (sq ft)",1,
6033006001,"7901 S MARIPOSA AVE",90044,R1R3-CPIO,"4,750.1 (sq ft)","1,030.0 (sq ft)",1,
4259039034,"11811 W AYRES AVE",90064,R1-1,"6,127.9 (sq ft)","1,795.0 (sq ft)",1,
4228010030,"2425 S BRYAN AVE",90291,R1-1,"3,596.7 (sq ft)","2,008.0 (sq ft)",1,
7470022002,"1466 W SILVIUS AVE",90731,R1-1XL,"6,147.9 (sq ft)","2,974.0 (sq ft)",1,
5073020012,"2486 W 18TH ST",90019,R2-1-CPIO,"6,553.4 (sq ft)","3,365.0 (sq ft)",1,
4103017002,"7115 S KNOWLTON PL",90045,R1-1,"6,900.4 (sq ft)","1,842.0 (sq ft)",1,
2646023053,"13433 W GAGER ST",91331,R1-1-O-CUGU,"6,194.3 (sq ft)","1,795.0 (sq ft)",1,
6036006027,"8807 S GRAMERCY PL",90047,R1-1,"6,167.8 (sq ft)","1,262.0 (sq ft)",1,
5429011013,"1215 N MANZANITA ST",90029,RD2-1VL,"4,899.0 (sq ft)","3,075.0 (sq ft)",2,
4246032059,"3786 S MEIER ST",90066,R1V2,"5,057.1 (sq ft)","798.0 (sq ft)",1,
5689024010,"1550 W GLEN AYLSA AVE",90041,R1-1,"6,572.6 (sq ft)","2,296.0 (sq ft)",1,
5059005029,"4238 W 25TH ST",90018,RD2-1-O,"2,500.0 (sq ft)","2,204.0 (sq ft)",2,
7469015022,"3427 S LELAND ST",90731,R1-1XL,"6,245.2 (sq ft)","1,208.0 (sq ft)",1,
4254008028,"3113 S GLENDON AVE",90034,R1-1,"5,258.6 (sq ft)","1,921.0 (sq ft)",1,
6067027047,"2270 E SANTA ANA BLVD NORTH",90059,(Q)RZ2.5-1,"2,664.2 (sq ft)","1,843.0 (sq ft)",1,
2134026017,"19835 W HAMLIN ST",91367,RS-1-RIO,"7,498.9 (sq ft)","2,121.0 (sq ft)",1,
5468029031,"424 S AVE 56",90042,RD2-1,"3,748.1 (sq ft)","1,351.0 (sq ft)",1,
5430002030,"4143 W CAMERO AVE",90027,R1-1,"5,398.2 (sq ft)","1,092.0 (sq ft)",1,
5689011027,,,R1-1-HCR,"499.4 (sq ft)","1,467.0 (sq ft)",1,
2236001021,"14859 W ARCHWOOD ST",91405,C1.5-1VL,"4,472.6 (sq ft)","15,544.0 (sq ft)",0,
5146023030,"819 S GLADYS AVE",90021,"[LB1-WH1-5] [IX2-FA]","4,984.6 (sq ft)","2,883.0 (sq ft)",0,
2356011002,"12210 W MORRISON ST",91607,R1-1,"9,799.8 (sq ft)","2,634.0 (sq ft)",1,
2410007020,"7453 N RIVERTON AVE",91352,R1-1,"7,358.4 (sq ft)","800.0 (sq ft)",1,
6003027017,"1317 W GAGE AVE",90044,R2-1,"6,229.9 (sq ft)","1,869.0 (sq ft)",1,
6065027047,"10359 S KIMBERLY AVE",90002,R1-1,"5,114.9 (sq ft)","1,455.0 (sq ft)",1,
4320007047,"2245 S PELHAM AVE",90064,R1-1-O,"6,075.1 (sq ft)","3,301.0 (sq ft)",1,
2425005029,"3670 N REGAL PL",90068,RD1.5-1,"6,982.3 (sq ft)","1,934.0 (sq ft)",3,
5021032012,"1745 W 41ST ST",90062,R1-1,"5,876.2 (sq ft)","1,032.0 (sq ft)",1,
2770006029,"9012 N AMIGO AVE",91324,R1-1,"6,015.7 (sq ft)","1,352.0 (sq ft)",1,
6033015015,"1126 W 83RD ST",90044,R1-1,"5,577.7 (sq ft)","1,120.0 (sq ft)",1,
2250008012,"5441 N HALBRENT AVE",91411,R1-1-RIO,"5,748.9 (sq ft)","1,378.0 (sq ft)",1,
5103019002,"984 E 55TH ST",90011,R2-1,"7,077.7 (sq ft)","1,574.0 (sq ft)",1,
4240014019,"540 1/2 E SUNSET AVE",90291,RD1.5-1,"4,800.2 (sq ft)","492.0 (sq ft)",1,
2166004001,"5364 N QUAKERTOWN AVE",91364,RA-1,"17,807.0 (sq ft)","3,826.0 (sq ft)",1,
2677001008,"16533 W LABRADOR ST",91343,RS-1,"6,901.2 (sq ft)","1,772.0 (sq ft)",1,
4221014020,"12124 W HAVELOCK AVE",90230,R1-1,"5,320.5 (sq ft)","967.0 (sq ft)",1,
2708021010,"11050 N WINNETKA AVE",91311,A2-1,"97,600.9 (sq ft)","3,006.0 (sq ft)",1,
5054013005,"2938 S RAYMOND AVE",90007,[Q]R3-1-O-CPIO,"5,327.5 (sq ft)","2,528.0 (sq ft)",3,
2375013031,"13007 W WOODBRIDGE ST",91604,R1-1-RIO,"8,499.9 (sq ft)","2,120.0 (sq ft)",1,
2380020007,"3158 N LAUREL CANYON BLVD",91604,RE15-1-H,"8,808.0 (sq ft)","2,281.0 (sq ft)",1,
2229030013,"17500 W GILMORE ST",91406,R1-1-RIO,"7,333.2 (sq ft)","1,126.0 (sq ft)",1,
4108022029,"6367 W 84TH PL",90045,R1V2,"6,111.9 (sq ft)","1,183.0 (sq ft)",1,
5567004036,"2365 N STANLEY HILLS DR",90046,R1-1-HCR,"8,253.0 (sq ft)","3,016.0 (sq ft)",1,
5459010019,"3228 W WELDON AVE",90065,RD2-1-CDO-HCR,"4,802.7 (sq ft)","1,678.0 (sq ft)",1,
2316030005,,,C2-1,"3,257.4 (sq ft)","4,670.0 (sq ft)",1,
6017002017,"1959 W 73RD ST",90047,R2-1,"6,968.3 (sq ft)","1,353.0 (sq ft)",1,
6039004016,"451 W 93RD ST",90003,R1-1,"5,360.3 (sq ft)","817.0 (sq ft)",1,
2707012024,"20548 W GERMAIN ST",91311,RE11-1,"11,039.2 (sq ft)","3,332.0 (sq ft)",1,
5188024007,"1029 S CONCORD ST",90023,R2-1-CUGU,"7,675.0 (sq ft)","1,142.0 (sq ft)",1,
2178006903,,,RE40-1-H,"7,776.2 (sq ft)",,,
5464015005,"3726 E SAN RAFAEL AVE",90065,R1-1-HCR,"15,351.7 (sq ft)","2,137.0 (sq ft)",1,
2021005018,"23022 W WINDOM ST",91307,RS-1,"7,564.0 (sq ft)","1,161.0 (sq ft)",1,
5020013014,"4158 S RAYMOND AVE",90037,R2-1-CPIO,"6,406.7 (sq ft)","1,931.0 (sq ft)",1,
